,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
37945,121,01,05,1979,00,-30.00
37946,121,01,05,1979,01,-28.00
37947,121,01,05,1979,02,-28.00
37948,121,01,05,1979,03,-31.00
37949,121,01,05,1979,04,-34.00
37950,121,01,05,1979,05,-34.00
37951,121,01,05,1979,06,-33.00
37952,121,01,05,1979,07,-35.00
37953,121,01,05,1979,08,-32.00
37954,121,01,05,1979,09,-27.00
37955,121,01,05,1979,10,-27.00
37956,121,01,05,1979,11,-21.00
37957,121,01,05,1979,12,-18.00
37958,121,01,05,1979,13,-17.00
37959,121,01,05,1979,14,-17.00
37960,121,01,05,1979,15,-20.00
37961,121,01,05,1979,16,-20.00
37962,121,01,05,1979,17,-19.00
37963,121,01,05,1979,18,-28.00
37964,121,01,05,1979,19,-35.00
37965,121,01,05,1979,20,-37.00
37966,121,01,05,1979,21,-40.00
37967,121,01,05,1979,22,-38.00
37968,121,01,05,1979,23,-38.00
37969,122,02,05,1979,00,-47.00
37970,122,02,05,1979,01,-52.00
37971,122,02,05,1979,02,-49.00
37972,122,02,05,1979,03,-52.00
37973,122,02,05,1979,04,-47.00
37974,122,02,05,1979,05,-42.00
37975,122,02,05,1979,06,-40.00
37976,122,02,05,1979,07,-41.00
37977,122,02,05,1979,08,-41.00
37978,122,02,05,1979,09,-39.00
37979,122,02,05,1979,10,-37.00
37980,122,02,05,1979,11,-35.00
37981,122,02,05,1979,12,-39.00
37982,122,02,05,1979,13,-36.00
37983,122,02,05,1979,14,-35.00
37984,122,02,05,1979,15,-35.00
37985,122,02,05,1979,16,-34.00
37986,122,02,05,1979,17,-30.00
37987,122,02,05,1979,18,-31.00
37988,122,02,05,1979,19,-32.00
37989,122,02,05,1979,20,-34.00
37990,122,02,05,1979,21,-31.00
37991,122,02,05,1979,22,-27.00
37992,122,02,05,1979,23,-22.00
37993,123,03,05,1979,00,-20.00
37994,123,03,05,1979,01,-19.00
37995,123,03,05,1979,02,-21.00
37996,123,03,05,1979,03,-22.00
37997,123,03,05,1979,04,-22.00
37998,123,03,05,1979,05,-19.00
37999,123,03,05,1979,06,-18.00
38000,123,03,05,1979,07,-14.00
38001,123,03,05,1979,08,-15.00
38002,123,03,05,1979,09,-15.00
38003,123,03,05,1979,10,-18.00
38004,123,03,05,1979,11,-22.00
38005,123,03,05,1979,12,-23.00
