,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
40897,244,01,09,1979,00,-19.00
40898,244,01,09,1979,01,-22.00
40899,244,01,09,1979,02,-25.00
40900,244,01,09,1979,03,-27.00
40901,244,01,09,1979,04,-26.00
40902,244,01,09,1979,05,-24.00
40903,244,01,09,1979,06,-23.00
40904,244,01,09,1979,07,-22.00
40905,244,01,09,1979,08,-20.00
40906,244,01,09,1979,09,-16.00
40907,244,01,09,1979,10,-13.00
40908,244,01,09,1979,11,-15.00
40909,244,01,09,1979,12,-14.00
40910,244,01,09,1979,13,-16.00
40911,244,01,09,1979,14,-18.00
40912,244,01,09,1979,15,-21.00
40913,244,01,09,1979,16,-20.00
40914,244,01,09,1979,17,-20.00
40915,244,01,09,1979,18,-18.00
40916,244,01,09,1979,19,-20.00
40917,244,01,09,1979,20,-20.00
40918,244,01,09,1979,21,-16.00
40919,244,01,09,1979,22,-12.00
40920,244,01,09,1979,23,-13.00
40921,245,02,09,1979,00,-19.00
40922,245,02,09,1979,01,-20.00
40923,245,02,09,1979,02,-19.00
40924,245,02,09,1979,03,-17.00
40925,245,02,09,1979,04,-18.00
40926,245,02,09,1979,05,-17.00
40927,245,02,09,1979,06,-15.00
40928,245,02,09,1979,07,-14.00
40929,245,02,09,1979,08,-18.00
40930,245,02,09,1979,09,-19.00
40931,245,02,09,1979,10,-17.00
40932,245,02,09,1979,11,-17.00
40933,245,02,09,1979,12,-16.00
40934,245,02,09,1979,13,-16.00
40935,245,02,09,1979,14,-18.00
40936,245,02,09,1979,15,-19.00
40937,245,02,09,1979,16,-19.00
40938,245,02,09,1979,17,-16.00
40939,245,02,09,1979,18,-13.00
40940,245,02,09,1979,19,-11.00
40941,245,02,09,1979,20,-9.00
40942,245,02,09,1979,21,-8.00
40943,245,02,09,1979,22,-7.00
40944,245,02,09,1979,23,-7.00
40945,246,03,09,1979,00,-6.00
40946,246,03,09,1979,01,-9.00
40947,246,03,09,1979,02,-18.00
40948,246,03,09,1979,03,-22.00
40949,246,03,09,1979,04,-22.00
40950,246,03,09,1979,05,-21.00
40951,246,03,09,1979,06,-22.00
40952,246,03,09,1979,07,-27.00
40953,246,03,09,1979,08,-28.00
40954,246,03,09,1979,09,-20.00
40955,246,03,09,1979,10,-16.00
40956,246,03,09,1979,11,-12.00
40957,246,03,09,1979,12,-19.00
40958,246,03,09,1979,13,-19.00
40959,246,03,09,1979,14,-17.00
40960,246,03,09,1979,15,-16.00
40961,246,03,09,1979,16,-16.00
40962,246,03,09,1979,17,-12.00
40963,246,03,09,1979,18,-8.00
40964,246,03,09,1979,19,-10.00
40965,246,03,09,1979,20,-13.00
40966,246,03,09,1979,21,-8.00
40967,246,03,09,1979,22,-4.00
40968,246,03,09,1979,23,-2.00
40969,247,04,09,1979,00,-1.00
40970,247,04,09,1979,01,-1.00
40971,247,04,09,1979,02,1.00
40972,247,04,09,1979,03,2.00
40973,247,04,09,1979,04,-5.00
40974,247,04,09,1979,05,-14.00
40975,247,04,09,1979,06,-24.00
40976,247,04,09,1979,07,-16.00
40977,247,04,09,1979,08,-8.00
40978,247,04,09,1979,09,-7.00
40979,247,04,09,1979,10,-6.00
40980,247,04,09,1979,11,-7.00
40981,247,04,09,1979,12,-7.00
40982,247,04,09,1979,13,-3.00
40983,247,04,09,1979,14,-5.00
40984,247,04,09,1979,15,-10.00
40985,247,04,09,1979,16,-13.00
40986,247,04,09,1979,17,-12.00
40987,247,04,09,1979,18,-11.00
40988,247,04,09,1979,19,-14.00
40989,247,04,09,1979,20,-12.00
40990,247,04,09,1979,21,-7.00
40991,247,04,09,1979,22,-3.00
40992,247,04,09,1979,23,-2.00
40993,248,05,09,1979,00,-4.00
40994,248,05,09,1979,01,-3.00
40995,248,05,09,1979,02,-10.00
40996,248,05,09,1979,03,-16.00
40997,248,05,09,1979,04,-22.00
40998,248,05,09,1979,05,-19.00
40999,248,05,09,1979,06,-14.00
41000,248,05,09,1979,07,-14.00
41001,248,05,09,1979,08,-17.00
41002,248,05,09,1979,09,-15.00
41003,248,05,09,1979,10,-10.00
41004,248,05,09,1979,11,-8.00
41005,248,05,09,1979,12,-14.00
41006,248,05,09,1979,13,-18.00
41007,248,05,09,1979,14,-25.00
41008,248,05,09,1979,15,-25.00
41009,248,05,09,1979,16,-21.00
41010,248,05,09,1979,17,-26.00
41011,248,05,09,1979,18,-23.00
41012,248,05,09,1979,19,-24.00
41013,248,05,09,1979,20,-25.00
41014,248,05,09,1979,21,-18.00
41015,248,05,09,1979,22,-12.00
41016,248,05,09,1979,23,-13.00
41017,249,06,09,1979,00,-6.00
41018,249,06,09,1979,01,-12.00
41019,249,06,09,1979,02,-16.00
41020,249,06,09,1979,03,-25.00
41021,249,06,09,1979,04,-23.00
41022,249,06,09,1979,05,-26.00
41023,249,06,09,1979,06,-35.00
41024,249,06,09,1979,07,-31.00
41025,249,06,09,1979,08,-27.00
41026,249,06,09,1979,09,-34.00
41027,249,06,09,1979,10,-34.00
41028,249,06,09,1979,11,-33.00
41029,249,06,09,1979,12,-27.00
41030,249,06,09,1979,13,-22.00
41031,249,06,09,1979,14,-15.00
41032,249,06,09,1979,15,-17.00
41033,249,06,09,1979,16,-17.00
41034,249,06,09,1979,17,-14.00
41035,249,06,09,1979,18,-12.00
41036,249,06,09,1979,19,-14.00
41037,249,06,09,1979,20,-14.00
41038,249,06,09,1979,21,-12.00
41039,249,06,09,1979,22,-9.00
41040,249,06,09,1979,23,-9.00
41041,250,07,09,1979,00,-5.00
41042,250,07,09,1979,01,-2.00
41043,250,07,09,1979,02,-9.00
41044,250,07,09,1979,03,-16.00
41045,250,07,09,1979,04,-14.00
41046,250,07,09,1979,05,-10.00
41047,250,07,09,1979,06,-10.00
41048,250,07,09,1979,07,-12.00
41049,250,07,09,1979,08,-14.00
41050,250,07,09,1979,09,-13.00
41051,250,07,09,1979,10,-13.00
41052,250,07,09,1979,11,-16.00
41053,250,07,09,1979,12,-14.00
41054,250,07,09,1979,13,-10.00
41055,250,07,09,1979,14,-7.00
41056,250,07,09,1979,15,-9.00
41057,250,07,09,1979,16,-10.00
41058,250,07,09,1979,17,-11.00
41059,250,07,09,1979,18,-12.00
41060,250,07,09,1979,19,-10.00
41061,250,07,09,1979,20,-13.00
41062,250,07,09,1979,21,-4.00
41063,250,07,09,1979,22,-4.00
41064,250,07,09,1979,23,-6.00
41065,251,08,09,1979,00,-11.00
41066,251,08,09,1979,01,-10.00
41067,251,08,09,1979,02,-8.00
41068,251,08,09,1979,03,-7.00
41069,251,08,09,1979,04,-6.00
41070,251,08,09,1979,05,-9.00
41071,251,08,09,1979,06,-12.00
41072,251,08,09,1979,07,-10.00
41073,251,08,09,1979,08,-12.00
41074,251,08,09,1979,09,-9.00
41075,251,08,09,1979,10,-8.00
41076,251,08,09,1979,11,-8.00
41077,251,08,09,1979,12,-13.00
41078,251,08,09,1979,13,-12.00
41079,251,08,09,1979,14,-8.00
41080,251,08,09,1979,15,-1.00
41081,251,08,09,1979,16,-1.00
41082,251,08,09,1979,17,-5.00
41083,251,08,09,1979,18,-5.00
41084,251,08,09,1979,19,-5.00
41085,251,08,09,1979,20,-6.00
41086,251,08,09,1979,21,-7.00
41087,251,08,09,1979,22,-8.00
41088,251,08,09,1979,23,-10.00
41089,252,09,09,1979,00,-9.00
41090,252,09,09,1979,01,-9.00
41091,252,09,09,1979,02,-9.00
41092,252,09,09,1979,03,-5.00
41093,252,09,09,1979,04,-4.00
41094,252,09,09,1979,05,-4.00
41095,252,09,09,1979,06,-7.00
41096,252,09,09,1979,07,-9.00
41097,252,09,09,1979,08,-9.00
41098,252,09,09,1979,09,-7.00
41099,252,09,09,1979,10,-12.00
41100,252,09,09,1979,11,-12.00
41101,252,09,09,1979,12,-11.00
41102,252,09,09,1979,13,-9.00
41103,252,09,09,1979,14,-10.00
41104,252,09,09,1979,15,-10.00
41105,252,09,09,1979,16,-8.00
41106,252,09,09,1979,17,-10.00
41107,252,09,09,1979,18,-13.00
41108,252,09,09,1979,19,-17.00
41109,252,09,09,1979,20,-19.00
41110,252,09,09,1979,21,-18.00
41111,252,09,09,1979,22,-15.00
41112,252,09,09,1979,23,-15.00
41113,253,10,09,1979,00,-14.00
41114,253,10,09,1979,01,-17.00
41115,253,10,09,1979,02,-16.00
41116,253,10,09,1979,03,-11.00
41117,253,10,09,1979,04,-6.00
41118,253,10,09,1979,05,-6.00
41119,253,10,09,1979,06,-6.00
41120,253,10,09,1979,07,-6.00
41121,253,10,09,1979,08,-10.00
41122,253,10,09,1979,09,-11.00
41123,253,10,09,1979,10,-13.00
41124,253,10,09,1979,11,-19.00
41125,253,10,09,1979,12,-15.00
41126,253,10,09,1979,13,-11.00
41127,253,10,09,1979,14,-5.00
41128,253,10,09,1979,15,-8.00
41129,253,10,09,1979,16,-12.00
41130,253,10,09,1979,17,-14.00
41131,253,10,09,1979,18,-17.00
41132,253,10,09,1979,19,-22.00
41133,253,10,09,1979,20,-20.00
41134,253,10,09,1979,21,-21.00
41135,253,10,09,1979,22,-22.00
41136,253,10,09,1979,23,-27.00
41137,254,11,09,1979,00,-30.00
41138,254,11,09,1979,01,-26.00
41139,254,11,09,1979,02,-21.00
41140,254,11,09,1979,03,-20.00
41141,254,11,09,1979,04,-22.00
41142,254,11,09,1979,05,-22.00
41143,254,11,09,1979,06,-21.00
41144,254,11,09,1979,07,-21.00
41145,254,11,09,1979,08,-25.00
41146,254,11,09,1979,09,-29.00
41147,254,11,09,1979,10,-34.00
41148,254,11,09,1979,11,-39.00
41149,254,11,09,1979,12,-36.00
41150,254,11,09,1979,13,-31.00
41151,254,11,09,1979,14,-29.00
41152,254,11,09,1979,15,-30.00
41153,254,11,09,1979,16,-34.00
41154,254,11,09,1979,17,-38.00
41155,254,11,09,1979,18,-37.00
41156,254,11,09,1979,19,-31.00
41157,254,11,09,1979,20,-25.00
41158,254,11,09,1979,21,-18.00
41159,254,11,09,1979,22,-17.00
41160,254,11,09,1979,23,-19.00
41161,255,12,09,1979,00,-18.00
41162,255,12,09,1979,01,-20.00
41163,255,12,09,1979,02,-14.00
41164,255,12,09,1979,03,-21.00
41165,255,12,09,1979,04,-6.00
41166,255,12,09,1979,05,-5.00
41167,255,12,09,1979,06,-3.00
41168,255,12,09,1979,07,-2.00
41169,255,12,09,1979,08,0.00
41170,255,12,09,1979,09,4.00
41171,255,12,09,1979,10,4.00
41172,255,12,09,1979,11,6.00
41173,255,12,09,1979,12,10.00
41174,255,12,09,1979,13,9.00
41175,255,12,09,1979,14,9.00
41176,255,12,09,1979,15,6.00
41177,255,12,09,1979,16,6.00
41178,255,12,09,1979,17,10.00
41179,255,12,09,1979,18,8.00
41180,255,12,09,1979,19,6.00
41181,255,12,09,1979,20,2.00
41182,255,12,09,1979,21,5.00
41183,255,12,09,1979,22,-3.00
41184,255,12,09,1979,23,-6.00
41185,256,13,09,1979,00,-6.00
41186,256,13,09,1979,01,-2.00
41187,256,13,09,1979,02,1.00
41188,256,13,09,1979,03,3.00
41189,256,13,09,1979,04,2.00
41190,256,13,09,1979,05,0.00
41191,256,13,09,1979,06,-2.00
41192,256,13,09,1979,07,0.00
41193,256,13,09,1979,08,4.00
41194,256,13,09,1979,09,3.00
41195,256,13,09,1979,10,2.00
41196,256,13,09,1979,11,-4.00
41197,256,13,09,1979,12,-1.00
41198,256,13,09,1979,13,4.00
41199,256,13,09,1979,14,2.00
41200,256,13,09,1979,15,2.00
41201,256,13,09,1979,16,2.00
41202,256,13,09,1979,17,2.00
41203,256,13,09,1979,18,2.00
41204,256,13,09,1979,19,1.00
41205,256,13,09,1979,20,2.00
41206,256,13,09,1979,21,5.00
41207,256,13,09,1979,22,12.00
41208,256,13,09,1979,23,11.00
41209,257,14,09,1979,00,11.00
41210,257,14,09,1979,01,8.00
41211,257,14,09,1979,02,7.00
41212,257,14,09,1979,03,6.00
41213,257,14,09,1979,04,8.00
41214,257,14,09,1979,05,6.00
41215,257,14,09,1979,06,7.00
41216,257,14,09,1979,07,12.00
41217,257,14,09,1979,08,18.00
41218,257,14,09,1979,09,20.00
41219,257,14,09,1979,10,13.00
41220,257,14,09,1979,11,9.00
41221,257,14,09,1979,12,10.00
41222,257,14,09,1979,13,12.00
41223,257,14,09,1979,14,12.00
41224,257,14,09,1979,15,8.00
41225,257,14,09,1979,16,11.00
41226,257,14,09,1979,17,13.00
41227,257,14,09,1979,18,10.00
41228,257,14,09,1979,19,6.00
41229,257,14,09,1979,20,-7.00
41230,257,14,09,1979,21,-13.00
41231,257,14,09,1979,22,-13.00
41232,257,14,09,1979,23,-5.00
41233,258,15,09,1979,00,1.00
41234,258,15,09,1979,01,2.00
41235,258,15,09,1979,02,-1.00
41236,258,15,09,1979,03,-4.00
41237,258,15,09,1979,04,-8.00
41238,258,15,09,1979,05,-8.00
41239,258,15,09,1979,06,-8.00
41240,258,15,09,1979,07,-8.00
41241,258,15,09,1979,08,-4.00
41242,258,15,09,1979,09,-6.00
41243,258,15,09,1979,10,-3.00
41244,258,15,09,1979,11,-8.00
41245,258,15,09,1979,12,-10.00
41246,258,15,09,1979,13,-5.00
41247,258,15,09,1979,14,-3.00
41248,258,15,09,1979,15,1.00
41249,258,15,09,1979,16,4.00
41250,258,15,09,1979,17,5.00
41251,258,15,09,1979,18,6.00
41252,258,15,09,1979,19,8.00
41253,258,15,09,1979,20,7.00
41254,258,15,09,1979,21,8.00
41255,258,15,09,1979,22,8.00
41256,258,15,09,1979,23,9.00
41257,259,16,09,1979,00,9.00
41258,259,16,09,1979,01,9.00
41259,259,16,09,1979,02,9.00
41260,259,16,09,1979,03,8.00
41261,259,16,09,1979,04,11.00
41262,259,16,09,1979,05,8.00
41263,259,16,09,1979,06,2.00
41264,259,16,09,1979,07,-1.00
41265,259,16,09,1979,08,-3.00
41266,259,16,09,1979,09,5.00
41267,259,16,09,1979,10,5.00
41268,259,16,09,1979,11,2.00
41269,259,16,09,1979,12,4.00
41270,259,16,09,1979,13,8.00
