,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
37969,122,01,05,2004,00,-18.00
37970,122,01,05,2004,01,-19.00
37971,122,01,05,2004,02,-31.00
37972,122,01,05,2004,03,-33.00
37973,122,01,05,2004,04,-32.00
37974,122,01,05,2004,05,-31.00
37975,122,01,05,2004,06,-24.00
37976,122,01,05,2004,07,-23.00
37977,122,01,05,2004,08,-19.00
37978,122,01,05,2004,09,-19.00
37979,122,01,05,2004,10,-14.00
37980,122,01,05,2004,11,-9.00
37981,122,01,05,2004,12,-8.00
37982,122,01,05,2004,13,-7.00
37983,122,01,05,2004,14,-6.00
37984,122,01,05,2004,15,-4.00
37985,122,01,05,2004,16,-6.00
37986,122,01,05,2004,17,-5.00
37987,122,01,05,2004,18,-4.00
37988,122,01,05,2004,19,-4.00
37989,122,01,05,2004,20,-6.00
37990,122,01,05,2004,21,-11.00
37991,122,01,05,2004,22,-13.00
37992,122,01,05,2004,23,-13.00
37993,123,02,05,2004,00,-10.00
37994,123,02,05,2004,01,-12.00
37995,123,02,05,2004,02,-12.00
37996,123,02,05,2004,03,-5.00
37997,123,02,05,2004,04,1.00
37998,123,02,05,2004,05,4.00
37999,123,02,05,2004,06,6.00
38000,123,02,05,2004,07,7.00
38001,123,02,05,2004,08,7.00
38002,123,02,05,2004,09,4.00
38003,123,02,05,2004,10,9.00
38004,123,02,05,2004,11,6.00
38005,123,02,05,2004,12,6.00
38006,123,02,05,2004,13,7.00
38007,123,02,05,2004,14,3.00
38008,123,02,05,2004,15,1.00
38009,123,02,05,2004,16,-2.00
38010,123,02,05,2004,17,-2.00
38011,123,02,05,2004,18,0.00
38012,123,02,05,2004,19,-2.00
38013,123,02,05,2004,20,-2.00
38014,123,02,05,2004,21,2.00
38015,123,02,05,2004,22,1.00
38016,123,02,05,2004,23,-4.00
38017,124,03,05,2004,00,-7.00
38018,124,03,05,2004,01,-10.00
38019,124,03,05,2004,02,-6.00
38020,124,03,05,2004,03,1.00
38021,124,03,05,2004,04,6.00
38022,124,03,05,2004,05,6.00
38023,124,03,05,2004,06,12.00
38024,124,03,05,2004,07,8.00
38025,124,03,05,2004,08,1.00
38026,124,03,05,2004,09,-1.00
38027,124,03,05,2004,10,-1.00
38028,124,03,05,2004,11,2.00
38029,124,03,05,2004,12,6.00
38030,124,03,05,2004,13,10.00
38031,124,03,05,2004,14,9.00
38032,124,03,05,2004,15,8.00
38033,124,03,05,2004,16,9.00
38034,124,03,05,2004,17,8.00
