,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
156337,306,01,11,1992,00,-28.00
156338,306,01,11,1992,01,-28.00
156339,306,01,11,1992,02,-25.00
156340,306,01,11,1992,03,-22.00
156341,306,01,11,1992,04,-24.00
156342,306,01,11,1992,05,-25.00
156343,306,01,11,1992,06,-24.00
156344,306,01,11,1992,07,-24.00
156345,306,01,11,1992,08,-25.00
156346,306,01,11,1992,09,-23.00
156347,306,01,11,1992,10,-22.00
156348,306,01,11,1992,11,-13.00
156349,306,01,11,1992,12,-11.00
156350,306,01,11,1992,13,-9.00
156351,306,01,11,1992,14,-6.00
156352,306,01,11,1992,15,-7.00
156353,306,01,11,1992,16,-6.00
156354,306,01,11,1992,17,-11.00
156355,306,01,11,1992,18,-11.00
156356,306,01,11,1992,19,-13.00
156357,306,01,11,1992,20,-12.00
156358,306,01,11,1992,21,-4.00
156359,306,01,11,1992,22,-1.00
156360,306,01,11,1992,23,-36.00
156361,307,02,11,1992,00,-31.00
156362,307,02,11,1992,01,-32.00
156363,307,02,11,1992,02,-46.00
156364,307,02,11,1992,03,-49.00
156365,307,02,11,1992,04,-59.00
156366,307,02,11,1992,05,-59.00
156367,307,02,11,1992,06,-70.00
156368,307,02,11,1992,07,-56.00
156369,307,02,11,1992,08,-49.00
156370,307,02,11,1992,09,-49.00
156371,307,02,11,1992,10,-47.00
156372,307,02,11,1992,11,-45.00
156373,307,02,11,1992,12,-46.00
156374,307,02,11,1992,13,-43.00
156375,307,02,11,1992,14,-37.00
156376,307,02,11,1992,15,-27.00
156377,307,02,11,1992,16,-32.00
156378,307,02,11,1992,17,-29.00
156379,307,02,11,1992,18,-24.00
156380,307,02,11,1992,19,-25.00
156381,307,02,11,1992,20,-34.00
156382,307,02,11,1992,21,-34.00
156383,307,02,11,1992,22,-30.00
156384,307,02,11,1992,23,-30.00
156385,308,03,11,1992,00,-37.00
156386,308,03,11,1992,01,-33.00
156387,308,03,11,1992,02,-25.00
156388,308,03,11,1992,03,-44.00
156389,308,03,11,1992,04,-51.00
156390,308,03,11,1992,05,-63.00
156391,308,03,11,1992,06,-66.00
156392,308,03,11,1992,07,-67.00
156393,308,03,11,1992,08,-58.00
156394,308,03,11,1992,09,-67.00
156395,308,03,11,1992,10,-54.00
156396,308,03,11,1992,11,-47.00
156397,308,03,11,1992,12,-39.00
156398,308,03,11,1992,13,-40.00
156399,308,03,11,1992,14,-41.00
156400,308,03,11,1992,15,-39.00
156401,308,03,11,1992,16,-36.00
156402,308,03,11,1992,17,-31.00
156403,308,03,11,1992,18,-26.00
156404,308,03,11,1992,19,-26.00
156405,308,03,11,1992,20,-32.00
156406,308,03,11,1992,21,-34.00
156407,308,03,11,1992,22,-28.00
156408,308,03,11,1992,23,-32.00
