,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
201625,001,01,01,1998,00,-9.00
201626,001,01,01,1998,01,-8.00
201627,001,01,01,1998,02,-9.00
201628,001,01,01,1998,03,-9.00
201629,001,01,01,1998,04,-13.00
201630,001,01,01,1998,05,-16.00
201631,001,01,01,1998,06,-20.00
201632,001,01,01,1998,07,-26.00
201633,001,01,01,1998,08,-30.00
201634,001,01,01,1998,09,-30.00
201635,001,01,01,1998,10,-30.00
201636,001,01,01,1998,11,-21.00
201637,001,01,01,1998,12,-15.00
201638,001,01,01,1998,13,-13.00
201639,001,01,01,1998,14,-12.00
201640,001,01,01,1998,15,-14.00
201641,001,01,01,1998,16,-17.00
201642,001,01,01,1998,17,-18.00
201643,001,01,01,1998,18,-12.00
201644,001,01,01,1998,19,-10.00
201645,001,01,01,1998,20,-11.00
201646,001,01,01,1998,21,-14.00
201647,001,01,01,1998,22,-19.00
201648,001,01,01,1998,23,-16.00
201649,002,02,01,1998,00,-12.00
201650,002,02,01,1998,01,-9.00
201651,002,02,01,1998,02,-11.00
201652,002,02,01,1998,03,-11.00
201653,002,02,01,1998,04,-9.00
201654,002,02,01,1998,05,-9.00
201655,002,02,01,1998,06,-15.00
201656,002,02,01,1998,07,-19.00
201657,002,02,01,1998,08,-21.00
201658,002,02,01,1998,09,-20.00
201659,002,02,01,1998,10,-18.00
201660,002,02,01,1998,11,-16.00
201661,002,02,01,1998,12,-14.00
201662,002,02,01,1998,13,-13.00
201663,002,02,01,1998,14,-11.00
201664,002,02,01,1998,15,-14.00
201665,002,02,01,1998,16,-16.00
201666,002,02,01,1998,17,-11.00
201667,002,02,01,1998,18,-6.00
201668,002,02,01,1998,19,-3.00
201669,002,02,01,1998,20,-2.00
201670,002,02,01,1998,21,-5.00
201671,002,02,01,1998,22,-12.00
201672,002,02,01,1998,23,-11.00
201673,003,03,01,1998,00,-8.00
201674,003,03,01,1998,01,-5.00
201675,003,03,01,1998,02,-4.00
201676,003,03,01,1998,03,-4.00
201677,003,03,01,1998,04,-5.00
201678,003,03,01,1998,05,-7.00
201679,003,03,01,1998,06,-9.00
201680,003,03,01,1998,07,-12.00
201681,003,03,01,1998,08,-15.00
201682,003,03,01,1998,09,-19.00
201683,003,03,01,1998,10,-19.00
201684,003,03,01,1998,11,-14.00
201685,003,03,01,1998,12,-10.00
201686,003,03,01,1998,13,-6.00
201687,003,03,01,1998,14,-3.00
201688,003,03,01,1998,15,-6.00
201689,003,03,01,1998,16,-9.00
201690,003,03,01,1998,17,-9.00
201691,003,03,01,1998,18,-6.00
201692,003,03,01,1998,19,-3.00
201693,003,03,01,1998,20,-5.00
201694,003,03,01,1998,21,-9.00
201695,003,03,01,1998,22,-11.00
201696,003,03,01,1998,23,-11.00
201697,004,04,01,1998,00,-7.00
201698,004,04,01,1998,01,-5.00
201699,004,04,01,1998,02,-3.00
201700,004,04,01,1998,03,-3.00
201701,004,04,01,1998,04,-1.00
201702,004,04,01,1998,05,-1.00
201703,004,04,01,1998,06,-1.00
201704,004,04,01,1998,07,0.00
201705,004,04,01,1998,08,1.00
201706,004,04,01,1998,09,2.00
201707,004,04,01,1998,10,3.00
201708,004,04,01,1998,11,4.00
201709,004,04,01,1998,12,2.00
201710,004,04,01,1998,13,-2.00
201711,004,04,01,1998,14,-4.00
201712,004,04,01,1998,15,-4.00
201713,004,04,01,1998,16,-4.00
201714,004,04,01,1998,17,-6.00
201715,004,04,01,1998,18,-8.00
201716,004,04,01,1998,19,-12.00
201717,004,04,01,1998,20,-14.00
201718,004,04,01,1998,21,-15.00
201719,004,04,01,1998,22,-15.00
201720,004,04,01,1998,23,-18.00
201721,005,05,01,1998,00,-16.00
201722,005,05,01,1998,01,-13.00
201723,005,05,01,1998,02,-11.00
201724,005,05,01,1998,03,-10.00
201725,005,05,01,1998,04,-8.00
201726,005,05,01,1998,05,-4.00
201727,005,05,01,1998,06,-3.00
201728,005,05,01,1998,07,-5.00
201729,005,05,01,1998,08,-6.00
201730,005,05,01,1998,09,-6.00
201731,005,05,01,1998,10,-7.00
201732,005,05,01,1998,11,-6.00
201733,005,05,01,1998,12,-5.00
201734,005,05,01,1998,13,-8.00
201735,005,05,01,1998,14,-2.00
201736,005,05,01,1998,15,-1.00
201737,005,05,01,1998,16,-4.00
201738,005,05,01,1998,17,-7.00
201739,005,05,01,1998,18,-8.00
201740,005,05,01,1998,19,-9.00
201741,005,05,01,1998,20,-8.00
201742,005,05,01,1998,21,-11.00
201743,005,05,01,1998,22,-12.00
201744,005,05,01,1998,23,-10.00
201745,006,06,01,1998,00,-6.00
201746,006,06,01,1998,01,-6.00
201747,006,06,01,1998,02,-8.00
201748,006,06,01,1998,03,-4.00
201749,006,06,01,1998,04,-4.00
201750,006,06,01,1998,05,-3.00
201751,006,06,01,1998,06,-3.00
201752,006,06,01,1998,07,-4.00
201753,006,06,01,1998,08,-2.00
201754,006,06,01,1998,09,-1.00
201755,006,06,01,1998,10,-3.00
201756,006,06,01,1998,11,-6.00
201757,006,06,01,1998,12,-6.00
201758,006,06,01,1998,13,-7.00
201759,006,06,01,1998,14,7.00
201760,006,06,01,1998,15,6.00
201761,006,06,01,1998,16,-12.00
201762,006,06,01,1998,17,-26.00
201763,006,06,01,1998,18,-31.00
201764,006,06,01,1998,19,-21.00
201765,006,06,01,1998,20,-18.00
201766,006,06,01,1998,21,-17.00
201767,006,06,01,1998,22,-18.00
201768,006,06,01,1998,23,-34.00
201769,007,07,01,1998,00,-41.00
201770,007,07,01,1998,01,-46.00
