,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
43825,001,01,01,1980,00,-27.00
43826,001,01,01,1980,01,-20.00
43827,001,01,01,1980,02,-23.00
43828,001,01,01,1980,03,-28.00
43829,001,01,01,1980,04,-32.00
43830,001,01,01,1980,05,-32.00
43831,001,01,01,1980,06,-32.00
43832,001,01,01,1980,07,-31.00
43833,001,01,01,1980,08,-33.00
43834,001,01,01,1980,09,-37.00
43835,001,01,01,1980,10,-42.00
43836,001,01,01,1980,11,-39.00
43837,001,01,01,1980,12,-40.00
43838,001,01,01,1980,13,-44.00
43839,001,01,01,1980,14,-46.00
43840,001,01,01,1980,15,-47.00
43841,001,01,01,1980,16,-48.00
43842,001,01,01,1980,17,-58.00
43843,001,01,01,1980,18,-60.00
43844,001,01,01,1980,19,-65.00
43845,001,01,01,1980,20,-71.00
43846,001,01,01,1980,21,-92.00
43847,001,01,01,1980,22,-100.00
43848,001,01,01,1980,23,-87.00
43849,002,02,01,1980,00,-75.00
43850,002,02,01,1980,01,-64.00
43851,002,02,01,1980,02,-58.00
43852,002,02,01,1980,03,-54.00
43853,002,02,01,1980,04,-51.00
43854,002,02,01,1980,05,-51.00
43855,002,02,01,1980,06,-54.00
43856,002,02,01,1980,07,-60.00
43857,002,02,01,1980,08,-61.00
43858,002,02,01,1980,09,-61.00
43859,002,02,01,1980,10,-58.00
43860,002,02,01,1980,11,-53.00
43861,002,02,01,1980,12,-53.00
43862,002,02,01,1980,13,-52.00
43863,002,02,01,1980,14,-44.00
43864,002,02,01,1980,15,-39.00
43865,002,02,01,1980,16,-37.00
43866,002,02,01,1980,17,-35.00
43867,002,02,01,1980,18,-33.00
43868,002,02,01,1980,19,-33.00
43869,002,02,01,1980,20,-30.00
43870,002,02,01,1980,21,-28.00
43871,002,02,01,1980,22,-23.00
43872,002,02,01,1980,23,-24.00
43873,003,03,01,1980,00,-12.00
43874,003,03,01,1980,01,-5.00
43875,003,03,01,1980,02,-10.00
43876,003,03,01,1980,03,-27.00
