,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
78913,001,01,01,2009,00,-7.00
78914,001,01,01,2009,01,-5.00
78915,001,01,01,2009,02,-4.00
78916,001,01,01,2009,03,-5.00
78917,001,01,01,2009,04,-7.00
78918,001,01,01,2009,05,-7.00
78919,001,01,01,2009,06,-9.00
78920,001,01,01,2009,07,-12.00
78921,001,01,01,2009,08,-11.00
78922,001,01,01,2009,09,-8.00
78923,001,01,01,2009,10,-9.00
78924,001,01,01,2009,11,-10.00
78925,001,01,01,2009,12,-14.00
78926,001,01,01,2009,13,-17.00
78927,001,01,01,2009,14,-15.00
78928,001,01,01,2009,15,-13.00
78929,001,01,01,2009,16,-15.00
78930,001,01,01,2009,17,-17.00
78931,001,01,01,2009,18,-17.00
78932,001,01,01,2009,19,-16.00
78933,001,01,01,2009,20,-14.00
78934,001,01,01,2009,21,-12.00
78935,001,01,01,2009,22,-7.00
78936,001,01,01,2009,23,-4.00
78937,002,02,01,2009,00,-3.00
78938,002,02,01,2009,01,-5.00
78939,002,02,01,2009,02,-6.00
78940,002,02,01,2009,03,-5.00
78941,002,02,01,2009,04,-7.00
78942,002,02,01,2009,05,-8.00
78943,002,02,01,2009,06,-9.00
78944,002,02,01,2009,07,-8.00
78945,002,02,01,2009,08,-7.00
78946,002,02,01,2009,09,-5.00
78947,002,02,01,2009,10,-7.00
78948,002,02,01,2009,11,-10.00
78949,002,02,01,2009,12,-12.00
78950,002,02,01,2009,13,-10.00
78951,002,02,01,2009,14,-7.00
78952,002,02,01,2009,15,-3.00
78953,002,02,01,2009,16,-2.00
78954,002,02,01,2009,17,-8.00
78955,002,02,01,2009,18,-10.00
78956,002,02,01,2009,19,-11.00
78957,002,02,01,2009,20,-9.00
78958,002,02,01,2009,21,-8.00
78959,002,02,01,2009,22,-3.00
78960,002,02,01,2009,23,-8.00
78961,003,03,01,2009,00,-10.00
78962,003,03,01,2009,01,-7.00
78963,003,03,01,2009,02,-7.00
78964,003,03,01,2009,03,-11.00
78965,003,03,01,2009,04,-14.00
78966,003,03,01,2009,05,-15.00
78967,003,03,01,2009,06,-11.00
78968,003,03,01,2009,07,-8.00
78969,003,03,01,2009,08,-7.00
78970,003,03,01,2009,09,-9.00
78971,003,03,01,2009,10,-12.00
78972,003,03,01,2009,11,-13.00
78973,003,03,01,2009,12,-10.00
78974,003,03,01,2009,13,-8.00
78975,003,03,01,2009,14,-9.00
78976,003,03,01,2009,15,-11.00
78977,003,03,01,2009,16,-16.00
78978,003,03,01,2009,17,-18.00
78979,003,03,01,2009,18,-14.00
78980,003,03,01,2009,19,-10.00
78981,003,03,01,2009,20,-9.00
78982,003,03,01,2009,21,-9.00
78983,003,03,01,2009,22,-8.00
78984,003,03,01,2009,23,-8.00
78985,004,04,01,2009,00,-9.00
78986,004,04,01,2009,01,-8.00
78987,004,04,01,2009,02,-8.00
78988,004,04,01,2009,03,-10.00
78989,004,04,01,2009,04,-10.00
78990,004,04,01,2009,05,-9.00
78991,004,04,01,2009,06,-6.00
78992,004,04,01,2009,07,-8.00
78993,004,04,01,2009,08,-7.00
78994,004,04,01,2009,09,-7.00
78995,004,04,01,2009,10,-9.00
78996,004,04,01,2009,11,-9.00
78997,004,04,01,2009,12,-9.00
78998,004,04,01,2009,13,-9.00
78999,004,04,01,2009,14,-8.00
79000,004,04,01,2009,15,-11.00
79001,004,04,01,2009,16,-15.00
79002,004,04,01,2009,17,-19.00
79003,004,04,01,2009,18,-18.00
79004,004,04,01,2009,19,-15.00
79005,004,04,01,2009,20,-11.00
79006,004,04,01,2009,21,-6.00
