,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
205249,152,01,06,1998,00,-8.00
205250,152,01,06,1998,01,-9.00
205251,152,01,06,1998,02,-13.00
205252,152,01,06,1998,03,-15.00
205253,152,01,06,1998,04,-15.00
205254,152,01,06,1998,05,-13.00
205255,152,01,06,1998,06,-10.00
205256,152,01,06,1998,07,-6.00
205257,152,01,06,1998,08,-5.00
205258,152,01,06,1998,09,-5.00
205259,152,01,06,1998,10,-3.00
205260,152,01,06,1998,11,-4.00
205261,152,01,06,1998,12,-4.00
205262,152,01,06,1998,13,-3.00
205263,152,01,06,1998,14,-1.00
205264,152,01,06,1998,15,1.00
205265,152,01,06,1998,16,0.00
205266,152,01,06,1998,17,3.00
205267,152,01,06,1998,18,6.00
205268,152,01,06,1998,19,6.00
205269,152,01,06,1998,20,4.00
205270,152,01,06,1998,21,2.00
205271,152,01,06,1998,22,4.00
205272,152,01,06,1998,23,5.00
205273,153,02,06,1998,00,5.00
205274,153,02,06,1998,01,2.00
205275,153,02,06,1998,02,0.00
205276,153,02,06,1998,03,-1.00
205277,153,02,06,1998,04,-4.00
205278,153,02,06,1998,05,-4.00
205279,153,02,06,1998,06,-2.00
205280,153,02,06,1998,07,1.00
205281,153,02,06,1998,08,3.00
205282,153,02,06,1998,09,9.00
205283,153,02,06,1998,10,11.00
205284,153,02,06,1998,11,5.00
205285,153,02,06,1998,12,-1.00
205286,153,02,06,1998,13,0.00
205287,153,02,06,1998,14,3.00
205288,153,02,06,1998,15,3.00
205289,153,02,06,1998,16,5.00
205290,153,02,06,1998,17,4.00
205291,153,02,06,1998,18,3.00
205292,153,02,06,1998,19,-1.00
205293,153,02,06,1998,20,-1.00
205294,153,02,06,1998,21,0.00
205295,153,02,06,1998,22,-1.00
205296,153,02,06,1998,23,-3.00
205297,154,03,06,1998,00,-3.00
205298,154,03,06,1998,01,-1.00
205299,154,03,06,1998,02,-2.00
205300,154,03,06,1998,03,-5.00
205301,154,03,06,1998,04,-10.00
205302,154,03,06,1998,05,-9.00
205303,154,03,06,1998,06,-9.00
205304,154,03,06,1998,07,-4.00
205305,154,03,06,1998,08,5.00
205306,154,03,06,1998,09,12.00
205307,154,03,06,1998,10,16.00
205308,154,03,06,1998,11,5.00
205309,154,03,06,1998,12,6.00
205310,154,03,06,1998,13,1.00
205311,154,03,06,1998,14,4.00
205312,154,03,06,1998,15,4.00
205313,154,03,06,1998,16,5.00
205314,154,03,06,1998,17,3.00
205315,154,03,06,1998,18,0.00
205316,154,03,06,1998,19,-4.00
205317,154,03,06,1998,20,-11.00
205318,154,03,06,1998,21,-11.00
205319,154,03,06,1998,22,-18.00
205320,154,03,06,1998,23,-20.00
205321,155,04,06,1998,00,-20.00
205322,155,04,06,1998,01,-15.00
205323,155,04,06,1998,02,-16.00
205324,155,04,06,1998,03,-21.00
205325,155,04,06,1998,04,-26.00
205326,155,04,06,1998,05,-29.00
205327,155,04,06,1998,06,-27.00
205328,155,04,06,1998,07,-23.00
205329,155,04,06,1998,08,-22.00
205330,155,04,06,1998,09,-16.00
205331,155,04,06,1998,10,-17.00
205332,155,04,06,1998,11,-18.00
205333,155,04,06,1998,12,-14.00
205334,155,04,06,1998,13,-12.00
205335,155,04,06,1998,14,-12.00
205336,155,04,06,1998,15,-11.00
205337,155,04,06,1998,16,-9.00
205338,155,04,06,1998,17,-8.00
205339,155,04,06,1998,18,-10.00
205340,155,04,06,1998,19,-9.00
205341,155,04,06,1998,20,-13.00
205342,155,04,06,1998,21,-17.00
205343,155,04,06,1998,22,-16.00
205344,155,04,06,1998,23,-10.00
205345,156,05,06,1998,00,-10.00
205346,156,05,06,1998,01,-6.00
205347,156,05,06,1998,02,-7.00
205348,156,05,06,1998,03,-5.00
205349,156,05,06,1998,04,-6.00
205350,156,05,06,1998,05,-6.00
205351,156,05,06,1998,06,-8.00
205352,156,05,06,1998,07,-7.00
205353,156,05,06,1998,08,-2.00
205354,156,05,06,1998,09,0.00
205355,156,05,06,1998,10,-4.00
205356,156,05,06,1998,11,-6.00
205357,156,05,06,1998,12,-1.00
205358,156,05,06,1998,13,2.00
205359,156,05,06,1998,14,1.00
205360,156,05,06,1998,15,-9.00
205361,156,05,06,1998,16,-11.00
205362,156,05,06,1998,17,-12.00
205363,156,05,06,1998,18,-17.00
205364,156,05,06,1998,19,-13.00
205365,156,05,06,1998,20,-10.00
205366,156,05,06,1998,21,-7.00
205367,156,05,06,1998,22,-7.00
205368,156,05,06,1998,23,-2.00
205369,157,06,06,1998,00,3.00
205370,157,06,06,1998,01,5.00
205371,157,06,06,1998,02,6.00
205372,157,06,06,1998,03,4.00
205373,157,06,06,1998,04,-3.00
205374,157,06,06,1998,05,-4.00
205375,157,06,06,1998,06,-2.00
205376,157,06,06,1998,07,-1.00
205377,157,06,06,1998,08,3.00
205378,157,06,06,1998,09,5.00
205379,157,06,06,1998,10,5.00
205380,157,06,06,1998,11,4.00
205381,157,06,06,1998,12,10.00
205382,157,06,06,1998,13,5.00
205383,157,06,06,1998,14,0.00
205384,157,06,06,1998,15,4.00
205385,157,06,06,1998,16,-1.00
205386,157,06,06,1998,17,-14.00
205387,157,06,06,1998,18,-23.00
205388,157,06,06,1998,19,-34.00
205389,157,06,06,1998,20,-42.00
205390,157,06,06,1998,21,-50.00
205391,157,06,06,1998,22,-43.00
205392,157,06,06,1998,23,-34.00
205393,158,07,06,1998,00,-34.00
205394,158,07,06,1998,01,-39.00
205395,158,07,06,1998,02,-44.00
205396,158,07,06,1998,03,-40.00
205397,158,07,06,1998,04,-33.00
205398,158,07,06,1998,05,-32.00
205399,158,07,06,1998,06,-46.00
205400,158,07,06,1998,07,-40.00
205401,158,07,06,1998,08,-36.00
205402,158,07,06,1998,09,-34.00
205403,158,07,06,1998,10,-32.00
205404,158,07,06,1998,11,-29.00
205405,158,07,06,1998,12,-27.00
205406,158,07,06,1998,13,-23.00
205407,158,07,06,1998,14,-23.00
205408,158,07,06,1998,15,-25.00
205409,158,07,06,1998,16,-28.00
205410,158,07,06,1998,17,-27.00
205411,158,07,06,1998,18,-25.00
205412,158,07,06,1998,19,-24.00
205413,158,07,06,1998,20,-24.00
205414,158,07,06,1998,21,-24.00
205415,158,07,06,1998,22,-23.00
205416,158,07,06,1998,23,-19.00
205417,159,08,06,1998,00,-24.00
205418,159,08,06,1998,01,-32.00
205419,159,08,06,1998,02,-31.00
205420,159,08,06,1998,03,-29.00
205421,159,08,06,1998,04,-28.00
205422,159,08,06,1998,05,-28.00
205423,159,08,06,1998,06,-30.00
205424,159,08,06,1998,07,-27.00
205425,159,08,06,1998,08,-25.00
205426,159,08,06,1998,09,-20.00
205427,159,08,06,1998,10,-20.00
205428,159,08,06,1998,11,-21.00
205429,159,08,06,1998,12,-27.00
205430,159,08,06,1998,13,-30.00
205431,159,08,06,1998,14,-29.00
205432,159,08,06,1998,15,-26.00
205433,159,08,06,1998,16,-22.00
205434,159,08,06,1998,17,-28.00
205435,159,08,06,1998,18,-36.00
205436,159,08,06,1998,19,-40.00
205437,159,08,06,1998,20,-39.00
205438,159,08,06,1998,21,-36.00
205439,159,08,06,1998,22,-28.00
205440,159,08,06,1998,23,-22.00
205441,160,09,06,1998,00,-21.00
205442,160,09,06,1998,01,-22.00
205443,160,09,06,1998,02,-23.00
205444,160,09,06,1998,03,-21.00
205445,160,09,06,1998,04,-18.00
205446,160,09,06,1998,05,-16.00
205447,160,09,06,1998,06,-10.00
205448,160,09,06,1998,07,-15.00
205449,160,09,06,1998,08,-16.00
205450,160,09,06,1998,09,-18.00
205451,160,09,06,1998,10,-17.00
205452,160,09,06,1998,11,-16.00
205453,160,09,06,1998,12,-13.00
205454,160,09,06,1998,13,-12.00
205455,160,09,06,1998,14,-11.00
205456,160,09,06,1998,15,-9.00
205457,160,09,06,1998,16,-10.00
205458,160,09,06,1998,17,-7.00
205459,160,09,06,1998,18,-10.00
205460,160,09,06,1998,19,-18.00
205461,160,09,06,1998,20,-18.00
205462,160,09,06,1998,21,-19.00
205463,160,09,06,1998,22,-17.00
205464,160,09,06,1998,23,-15.00
205465,161,10,06,1998,00,-16.00
205466,161,10,06,1998,01,-17.00
205467,161,10,06,1998,02,-15.00
205468,161,10,06,1998,03,-14.00
205469,161,10,06,1998,04,-13.00
205470,161,10,06,1998,05,-9.00
205471,161,10,06,1998,06,-6.00
205472,161,10,06,1998,07,-6.00
205473,161,10,06,1998,08,-6.00
205474,161,10,06,1998,09,-9.00
205475,161,10,06,1998,10,-9.00
205476,161,10,06,1998,11,-13.00
205477,161,10,06,1998,12,-15.00
205478,161,10,06,1998,13,-9.00
205479,161,10,06,1998,14,-9.00
205480,161,10,06,1998,15,-3.00
205481,161,10,06,1998,16,3.00
205482,161,10,06,1998,17,1.00
205483,161,10,06,1998,18,-5.00
205484,161,10,06,1998,19,-12.00
205485,161,10,06,1998,20,-8.00
205486,161,10,06,1998,21,-11.00
205487,161,10,06,1998,22,-13.00
205488,161,10,06,1998,23,-12.00
205489,162,11,06,1998,00,-21.00
205490,162,11,06,1998,01,-23.00
205491,162,11,06,1998,02,-17.00
205492,162,11,06,1998,03,-14.00
205493,162,11,06,1998,04,-16.00
205494,162,11,06,1998,05,-16.00
205495,162,11,06,1998,06,-15.00
205496,162,11,06,1998,07,-15.00
205497,162,11,06,1998,08,-13.00
205498,162,11,06,1998,09,-7.00
205499,162,11,06,1998,10,-11.00
205500,162,11,06,1998,11,-11.00
205501,162,11,06,1998,12,-6.00
205502,162,11,06,1998,13,0.00
205503,162,11,06,1998,14,3.00
205504,162,11,06,1998,15,7.00
205505,162,11,06,1998,16,8.00
205506,162,11,06,1998,17,4.00
205507,162,11,06,1998,18,1.00
205508,162,11,06,1998,19,2.00
205509,162,11,06,1998,20,2.00
205510,162,11,06,1998,21,-2.00
205511,162,11,06,1998,22,-7.00
205512,162,11,06,1998,23,-7.00
205513,163,12,06,1998,00,-6.00
205514,163,12,06,1998,01,-3.00
205515,163,12,06,1998,02,2.00
205516,163,12,06,1998,03,1.00
205517,163,12,06,1998,04,-9.00
205518,163,12,06,1998,05,-15.00
205519,163,12,06,1998,06,-21.00
205520,163,12,06,1998,07,-22.00
205521,163,12,06,1998,08,-19.00
205522,163,12,06,1998,09,-17.00
205523,163,12,06,1998,10,-15.00
205524,163,12,06,1998,11,-16.00
205525,163,12,06,1998,12,-17.00
205526,163,12,06,1998,13,-14.00
205527,163,12,06,1998,14,-9.00
205528,163,12,06,1998,15,-6.00
205529,163,12,06,1998,16,-7.00
205530,163,12,06,1998,17,-9.00
205531,163,12,06,1998,18,-16.00
205532,163,12,06,1998,19,-12.00
205533,163,12,06,1998,20,-15.00
205534,163,12,06,1998,21,-20.00
205535,163,12,06,1998,22,-21.00
205536,163,12,06,1998,23,-18.00
205537,164,13,06,1998,00,-13.00
205538,164,13,06,1998,01,-8.00
205539,164,13,06,1998,02,-4.00
205540,164,13,06,1998,03,-3.00
205541,164,13,06,1998,04,-4.00
205542,164,13,06,1998,05,-2.00
205543,164,13,06,1998,06,-2.00
205544,164,13,06,1998,07,-3.00
205545,164,13,06,1998,08,-5.00
205546,164,13,06,1998,09,-6.00
205547,164,13,06,1998,10,-5.00
205548,164,13,06,1998,11,-5.00
205549,164,13,06,1998,12,-3.00
205550,164,13,06,1998,13,-1.00
205551,164,13,06,1998,14,2.00
205552,164,13,06,1998,15,1.00
205553,164,13,06,1998,16,-2.00
205554,164,13,06,1998,17,-3.00
205555,164,13,06,1998,18,-5.00
205556,164,13,06,1998,19,1.00
205557,164,13,06,1998,20,11.00
205558,164,13,06,1998,21,5.00
205559,164,13,06,1998,22,7.00
205560,164,13,06,1998,23,4.00
205561,165,14,06,1998,00,-2.00
205562,165,14,06,1998,01,1.00
205563,165,14,06,1998,02,6.00
205564,165,14,06,1998,03,9.00
205565,165,14,06,1998,04,-2.00
205566,165,14,06,1998,05,-10.00
205567,165,14,06,1998,06,-31.00
205568,165,14,06,1998,07,-40.00
205569,165,14,06,1998,08,-46.00
205570,165,14,06,1998,09,-54.00
205571,165,14,06,1998,10,-55.00
205572,165,14,06,1998,11,-52.00
205573,165,14,06,1998,12,-43.00
205574,165,14,06,1998,13,-41.00
205575,165,14,06,1998,14,-41.00
205576,165,14,06,1998,15,-37.00
205577,165,14,06,1998,16,-33.00
205578,165,14,06,1998,17,-30.00
205579,165,14,06,1998,18,-26.00
205580,165,14,06,1998,19,-24.00
205581,165,14,06,1998,20,-25.00
