,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
77449,306,01,11,2008,00,-12.00
77450,306,01,11,2008,01,-9.00
77451,306,01,11,2008,02,-6.00
77452,306,01,11,2008,03,-4.00
77453,306,01,11,2008,04,-4.00
77454,306,01,11,2008,05,-4.00
77455,306,01,11,2008,06,-5.00
77456,306,01,11,2008,07,-5.00
77457,306,01,11,2008,08,-8.00
77458,306,01,11,2008,09,-8.00
77459,306,01,11,2008,10,-5.00
77460,306,01,11,2008,11,-6.00
77461,306,01,11,2008,12,-5.00
77462,306,01,11,2008,13,-5.00
77463,306,01,11,2008,14,-4.00
77464,306,01,11,2008,15,-3.00
77465,306,01,11,2008,16,-3.00
77466,306,01,11,2008,17,-4.00
77467,306,01,11,2008,18,-5.00
77468,306,01,11,2008,19,-6.00
77469,306,01,11,2008,20,-7.00
77470,306,01,11,2008,21,-9.00
77471,306,01,11,2008,22,-7.00
77472,306,01,11,2008,23,-3.00
77473,307,02,11,2008,00,0.00
77474,307,02,11,2008,01,1.00
77475,307,02,11,2008,02,1.00
77476,307,02,11,2008,03,4.00
77477,307,02,11,2008,04,2.00
77478,307,02,11,2008,05,1.00
77479,307,02,11,2008,06,0.00
77480,307,02,11,2008,07,-4.00
77481,307,02,11,2008,08,-6.00
77482,307,02,11,2008,09,-5.00
77483,307,02,11,2008,10,-6.00
77484,307,02,11,2008,11,-7.00
77485,307,02,11,2008,12,-10.00
77486,307,02,11,2008,13,-11.00
77487,307,02,11,2008,14,-9.00
77488,307,02,11,2008,15,-8.00
77489,307,02,11,2008,16,-7.00
77490,307,02,11,2008,17,-5.00
77491,307,02,11,2008,18,-5.00
77492,307,02,11,2008,19,-6.00
77493,307,02,11,2008,20,-10.00
77494,307,02,11,2008,21,-13.00
77495,307,02,11,2008,22,-11.00
77496,307,02,11,2008,23,-9.00
77497,308,03,11,2008,00,-7.00
77498,308,03,11,2008,01,-6.00
77499,308,03,11,2008,02,-4.00
77500,308,03,11,2008,03,-3.00
77501,308,03,11,2008,04,-2.00
77502,308,03,11,2008,05,-2.00
77503,308,03,11,2008,06,-4.00
77504,308,03,11,2008,07,-4.00
77505,308,03,11,2008,08,-7.00
77506,308,03,11,2008,09,-9.00
77507,308,03,11,2008,10,-8.00
77508,308,03,11,2008,11,-6.00
77509,308,03,11,2008,12,-3.00
77510,308,03,11,2008,13,-2.00
77511,308,03,11,2008,14,-3.00
77512,308,03,11,2008,15,-3.00
77513,308,03,11,2008,16,-2.00
77514,308,03,11,2008,17,-2.00
77515,308,03,11,2008,18,0.00
77516,308,03,11,2008,19,0.00
77517,308,03,11,2008,20,-2.00
77518,308,03,11,2008,21,-4.00
77519,308,03,11,2008,22,-9.00
77520,308,03,11,2008,23,-11.00
77521,309,04,11,2008,00,-9.00
77522,309,04,11,2008,01,-7.00
77523,309,04,11,2008,02,-5.00
77524,309,04,11,2008,03,-4.00
77525,309,04,11,2008,04,-4.00
77526,309,04,11,2008,05,-4.00
77527,309,04,11,2008,06,-6.00
77528,309,04,11,2008,07,-8.00
77529,309,04,11,2008,08,-7.00
77530,309,04,11,2008,09,-7.00
77531,309,04,11,2008,10,-7.00
77532,309,04,11,2008,11,-5.00
77533,309,04,11,2008,12,-2.00
77534,309,04,11,2008,13,0.00
77535,309,04,11,2008,14,-2.00
77536,309,04,11,2008,15,-3.00
77537,309,04,11,2008,16,-4.00
77538,309,04,11,2008,17,-2.00
77539,309,04,11,2008,18,-1.00
77540,309,04,11,2008,19,1.00
77541,309,04,11,2008,20,1.00
77542,309,04,11,2008,21,0.00
77543,309,04,11,2008,22,-2.00
77544,309,04,11,2008,23,-3.00
77545,310,05,11,2008,00,-3.00
77546,310,05,11,2008,01,-3.00
77547,310,05,11,2008,02,-3.00
77548,310,05,11,2008,03,0.00
77549,310,05,11,2008,04,-1.00
77550,310,05,11,2008,05,-2.00
77551,310,05,11,2008,06,-3.00
77552,310,05,11,2008,07,-3.00
77553,310,05,11,2008,08,0.00
77554,310,05,11,2008,09,-1.00
77555,310,05,11,2008,10,0.00
77556,310,05,11,2008,11,1.00
77557,310,05,11,2008,12,2.00
77558,310,05,11,2008,13,1.00
77559,310,05,11,2008,14,0.00
77560,310,05,11,2008,15,0.00
77561,310,05,11,2008,16,0.00
77562,310,05,11,2008,17,1.00
77563,310,05,11,2008,18,2.00
77564,310,05,11,2008,19,3.00
77565,310,05,11,2008,20,2.00
77566,310,05,11,2008,21,0.00
77567,310,05,11,2008,22,1.00
77568,310,05,11,2008,23,1.00
77569,311,06,11,2008,00,1.00
77570,311,06,11,2008,01,1.00
77571,311,06,11,2008,02,4.00
77572,311,06,11,2008,03,4.00
77573,311,06,11,2008,04,3.00
77574,311,06,11,2008,05,2.00
77575,311,06,11,2008,06,3.00
77576,311,06,11,2008,07,4.00
77577,311,06,11,2008,08,4.00
77578,311,06,11,2008,09,6.00
77579,311,06,11,2008,10,6.00
77580,311,06,11,2008,11,6.00
77581,311,06,11,2008,12,4.00
77582,311,06,11,2008,13,3.00
77583,311,06,11,2008,14,6.00
77584,311,06,11,2008,15,7.00
77585,311,06,11,2008,16,8.00
77586,311,06,11,2008,17,9.00
77587,311,06,11,2008,18,8.00
77588,311,06,11,2008,19,5.00
77589,311,06,11,2008,20,3.00
77590,311,06,11,2008,21,6.00
77591,311,06,11,2008,22,10.00
77592,311,06,11,2008,23,13.00
77593,312,07,11,2008,00,15.00
77594,312,07,11,2008,01,19.00
77595,312,07,11,2008,02,19.00
77596,312,07,11,2008,03,22.00
77597,312,07,11,2008,04,14.00
77598,312,07,11,2008,05,13.00
77599,312,07,11,2008,06,6.00
77600,312,07,11,2008,07,-4.00
77601,312,07,11,2008,08,-9.00
77602,312,07,11,2008,09,-13.00
77603,312,07,11,2008,10,-7.00
77604,312,07,11,2008,11,-2.00
77605,312,07,11,2008,12,4.00
77606,312,07,11,2008,13,14.00
77607,312,07,11,2008,14,11.00
77608,312,07,11,2008,15,12.00
77609,312,07,11,2008,16,16.00
77610,312,07,11,2008,17,14.00
77611,312,07,11,2008,18,11.00
77612,312,07,11,2008,19,3.00
77613,312,07,11,2008,20,1.00
77614,312,07,11,2008,21,-8.00
77615,312,07,11,2008,22,-17.00
77616,312,07,11,2008,23,-17.00
77617,313,08,11,2008,00,-12.00
77618,313,08,11,2008,01,-13.00
77619,313,08,11,2008,02,-17.00
77620,313,08,11,2008,03,-16.00
77621,313,08,11,2008,04,-14.00
77622,313,08,11,2008,05,-22.00
77623,313,08,11,2008,06,-22.00
77624,313,08,11,2008,07,-24.00
77625,313,08,11,2008,08,-29.00
77626,313,08,11,2008,09,-29.00
77627,313,08,11,2008,10,-28.00
77628,313,08,11,2008,11,-19.00
77629,313,08,11,2008,12,-18.00
77630,313,08,11,2008,13,-18.00
77631,313,08,11,2008,14,-17.00
77632,313,08,11,2008,15,-20.00
77633,313,08,11,2008,16,-21.00
77634,313,08,11,2008,17,-20.00
77635,313,08,11,2008,18,-17.00
77636,313,08,11,2008,19,-14.00
77637,313,08,11,2008,20,-14.00
77638,313,08,11,2008,21,-13.00
77639,313,08,11,2008,22,-12.00
77640,313,08,11,2008,23,-9.00
77641,314,09,11,2008,00,-13.00
77642,314,09,11,2008,01,-12.00
77643,314,09,11,2008,02,-14.00
77644,314,09,11,2008,03,-15.00
77645,314,09,11,2008,04,-14.00
77646,314,09,11,2008,05,-17.00
77647,314,09,11,2008,06,-18.00
77648,314,09,11,2008,07,-21.00
77649,314,09,11,2008,08,-21.00
77650,314,09,11,2008,09,-21.00
77651,314,09,11,2008,10,-18.00
77652,314,09,11,2008,11,-21.00
77653,314,09,11,2008,12,-15.00
77654,314,09,11,2008,13,-12.00
77655,314,09,11,2008,14,-10.00
77656,314,09,11,2008,15,-12.00
77657,314,09,11,2008,16,-13.00
77658,314,09,11,2008,17,-14.00
77659,314,09,11,2008,18,-12.00
77660,314,09,11,2008,19,-13.00
77661,314,09,11,2008,20,-17.00
77662,314,09,11,2008,21,-23.00
77663,314,09,11,2008,22,-21.00
77664,314,09,11,2008,23,-20.00
77665,315,10,11,2008,00,-20.00
77666,315,10,11,2008,01,-23.00
77667,315,10,11,2008,02,-20.00
77668,315,10,11,2008,03,-15.00
77669,315,10,11,2008,04,-14.00
77670,315,10,11,2008,05,-15.00
77671,315,10,11,2008,06,-16.00
77672,315,10,11,2008,07,-16.00
77673,315,10,11,2008,08,-16.00
77674,315,10,11,2008,09,-16.00
77675,315,10,11,2008,10,-14.00
77676,315,10,11,2008,11,-11.00
77677,315,10,11,2008,12,-12.00
77678,315,10,11,2008,13,-14.00
77679,315,10,11,2008,14,-15.00
77680,315,10,11,2008,15,-15.00
77681,315,10,11,2008,16,-15.00
77682,315,10,11,2008,17,-17.00
77683,315,10,11,2008,18,-16.00
77684,315,10,11,2008,19,-14.00
77685,315,10,11,2008,20,-13.00
77686,315,10,11,2008,21,-12.00
77687,315,10,11,2008,22,-12.00
77688,315,10,11,2008,23,-11.00
77689,316,11,11,2008,00,-10.00
77690,316,11,11,2008,01,-8.00
77691,316,11,11,2008,02,-8.00
77692,316,11,11,2008,03,-9.00
77693,316,11,11,2008,04,-9.00
77694,316,11,11,2008,05,-11.00
77695,316,11,11,2008,06,-10.00
77696,316,11,11,2008,07,-10.00
77697,316,11,11,2008,08,-12.00
77698,316,11,11,2008,09,-14.00
77699,316,11,11,2008,10,-14.00
77700,316,11,11,2008,11,-12.00
