,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
29929,152,01,06,2003,00,-31.00
29930,152,01,06,2003,01,-27.00
29931,152,01,06,2003,02,-28.00
29932,152,01,06,2003,03,-32.00
29933,152,01,06,2003,04,-30.00
29934,152,01,06,2003,05,-30.00
29935,152,01,06,2003,06,-25.00
29936,152,01,06,2003,07,-24.00
29937,152,01,06,2003,08,-25.00
29938,152,01,06,2003,09,-22.00
29939,152,01,06,2003,10,-20.00
29940,152,01,06,2003,11,-17.00
29941,152,01,06,2003,12,-17.00
29942,152,01,06,2003,13,-21.00
29943,152,01,06,2003,14,-23.00
29944,152,01,06,2003,15,-19.00
29945,152,01,06,2003,16,-16.00
29946,152,01,06,2003,17,-14.00
29947,152,01,06,2003,18,-13.00
29948,152,01,06,2003,19,-29.00
29949,152,01,06,2003,20,-36.00
29950,152,01,06,2003,21,-32.00
29951,152,01,06,2003,22,-26.00
29952,152,01,06,2003,23,-17.00
29953,153,02,06,2003,00,-13.00
29954,153,02,06,2003,01,-13.00
29955,153,02,06,2003,02,-14.00
29956,153,02,06,2003,03,-21.00
29957,153,02,06,2003,04,-31.00
29958,153,02,06,2003,05,-31.00
29959,153,02,06,2003,06,-43.00
29960,153,02,06,2003,07,-82.00
29961,153,02,06,2003,08,-91.00
29962,153,02,06,2003,09,-78.00
29963,153,02,06,2003,10,-60.00
29964,153,02,06,2003,11,-58.00
29965,153,02,06,2003,12,-62.00
29966,153,02,06,2003,13,-57.00
29967,153,02,06,2003,14,-49.00
29968,153,02,06,2003,15,-49.00
29969,153,02,06,2003,16,-47.00
29970,153,02,06,2003,17,-49.00
29971,153,02,06,2003,18,-44.00
29972,153,02,06,2003,19,-40.00
29973,153,02,06,2003,20,-41.00
29974,153,02,06,2003,21,-39.00
29975,153,02,06,2003,22,-37.00
29976,153,02,06,2003,23,-41.00
29977,154,03,06,2003,00,-38.00
29978,154,03,06,2003,01,-32.00
29979,154,03,06,2003,02,-29.00
29980,154,03,06,2003,03,-27.00
