,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
119065,214,01,08,1988,00,-22.00
119066,214,01,08,1988,01,-24.00
119067,214,01,08,1988,02,-19.00
119068,214,01,08,1988,03,-12.00
119069,214,01,08,1988,04,-12.00
119070,214,01,08,1988,05,-10.00
119071,214,01,08,1988,06,-6.00
119072,214,01,08,1988,07,-10.00
119073,214,01,08,1988,08,-12.00
119074,214,01,08,1988,09,-12.00
119075,214,01,08,1988,10,-12.00
119076,214,01,08,1988,11,-13.00
119077,214,01,08,1988,12,-12.00
119078,214,01,08,1988,13,-13.00
119079,214,01,08,1988,14,-14.00
119080,214,01,08,1988,15,-14.00
119081,214,01,08,1988,16,-15.00
119082,214,01,08,1988,17,-14.00
119083,214,01,08,1988,18,-11.00
119084,214,01,08,1988,19,-13.00
119085,214,01,08,1988,20,-14.00
119086,214,01,08,1988,21,-15.00
119087,214,01,08,1988,22,-10.00
119088,214,01,08,1988,23,-10.00
119089,215,02,08,1988,00,-10.00
119090,215,02,08,1988,01,-10.00
119091,215,02,08,1988,02,-11.00
119092,215,02,08,1988,03,-14.00
119093,215,02,08,1988,04,-15.00
119094,215,02,08,1988,05,-16.00
119095,215,02,08,1988,06,-13.00
119096,215,02,08,1988,07,-11.00
119097,215,02,08,1988,08,-9.00
119098,215,02,08,1988,09,-9.00
119099,215,02,08,1988,10,-9.00
119100,215,02,08,1988,11,-8.00
119101,215,02,08,1988,12,-7.00
119102,215,02,08,1988,13,-7.00
119103,215,02,08,1988,14,-9.00
119104,215,02,08,1988,15,-11.00
119105,215,02,08,1988,16,-8.00
119106,215,02,08,1988,17,-7.00
119107,215,02,08,1988,18,-7.00
119108,215,02,08,1988,19,-13.00
119109,215,02,08,1988,20,-15.00
119110,215,02,08,1988,21,-17.00
119111,215,02,08,1988,22,-18.00
119112,215,02,08,1988,23,-18.00
119113,216,03,08,1988,00,-21.00
119114,216,03,08,1988,01,-24.00
119115,216,03,08,1988,02,-26.00
119116,216,03,08,1988,03,-21.00
119117,216,03,08,1988,04,-19.00
119118,216,03,08,1988,05,-23.00
119119,216,03,08,1988,06,-22.00
119120,216,03,08,1988,07,-23.00
119121,216,03,08,1988,08,-20.00
119122,216,03,08,1988,09,-18.00
119123,216,03,08,1988,10,-22.00
119124,216,03,08,1988,11,-24.00
119125,216,03,08,1988,12,-23.00
119126,216,03,08,1988,13,-21.00
119127,216,03,08,1988,14,-17.00
119128,216,03,08,1988,15,-19.00
119129,216,03,08,1988,16,-16.00
119130,216,03,08,1988,17,-16.00
119131,216,03,08,1988,18,-17.00
119132,216,03,08,1988,19,-17.00
119133,216,03,08,1988,20,-16.00
119134,216,03,08,1988,21,-15.00
119135,216,03,08,1988,22,-16.00
119136,216,03,08,1988,23,-14.00
119137,217,04,08,1988,00,-12.00
119138,217,04,08,1988,01,-11.00
119139,217,04,08,1988,02,-8.00
119140,217,04,08,1988,03,-5.00
