,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
14617,245,01,09,1976,00,-12.00
14618,245,01,09,1976,01,-12.00
14619,245,01,09,1976,02,-15.00
14620,245,01,09,1976,03,-18.00
14621,245,01,09,1976,04,-14.00
14622,245,01,09,1976,05,-9.00
14623,245,01,09,1976,06,-6.00
14624,245,01,09,1976,07,-4.00
14625,245,01,09,1976,08,2.00
14626,245,01,09,1976,09,5.00
14627,245,01,09,1976,10,1.00
14628,245,01,09,1976,11,-1.00
14629,245,01,09,1976,12,-4.00
14630,245,01,09,1976,13,-6.00
14631,245,01,09,1976,14,-4.00
14632,245,01,09,1976,15,-16.00
14633,245,01,09,1976,16,-18.00
14634,245,01,09,1976,17,-13.00
14635,245,01,09,1976,18,-12.00
14636,245,01,09,1976,19,-18.00
14637,245,01,09,1976,20,-13.00
14638,245,01,09,1976,21,-10.00
14639,245,01,09,1976,22,-3.00
14640,245,01,09,1976,23,-7.00
14641,246,02,09,1976,00,-12.00
14642,246,02,09,1976,01,-12.00
14643,246,02,09,1976,02,-12.00
14644,246,02,09,1976,03,-8.00
14645,246,02,09,1976,04,-1.00
14646,246,02,09,1976,05,-5.00
14647,246,02,09,1976,06,-15.00
14648,246,02,09,1976,07,-21.00
14649,246,02,09,1976,08,-23.00
14650,246,02,09,1976,09,-21.00
14651,246,02,09,1976,10,-24.00
14652,246,02,09,1976,11,-23.00
14653,246,02,09,1976,12,-22.00
14654,246,02,09,1976,13,-23.00
14655,246,02,09,1976,14,-26.00
14656,246,02,09,1976,15,-29.00
14657,246,02,09,1976,16,-28.00
14658,246,02,09,1976,17,-28.00
14659,246,02,09,1976,18,-22.00
14660,246,02,09,1976,19,-23.00
14661,246,02,09,1976,20,-19.00
14662,246,02,09,1976,21,-16.00
14663,246,02,09,1976,22,-20.00
14664,246,02,09,1976,23,-18.00
14665,247,03,09,1976,00,-17.00
14666,247,03,09,1976,01,-14.00
14667,247,03,09,1976,02,-12.00
14668,247,03,09,1976,03,-13.00
14669,247,03,09,1976,04,-12.00
14670,247,03,09,1976,05,-14.00
14671,247,03,09,1976,06,-12.00
14672,247,03,09,1976,07,-11.00
14673,247,03,09,1976,08,-7.00
14674,247,03,09,1976,09,-6.00
14675,247,03,09,1976,10,-7.00
