,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
102265,244,01,09,1986,00,-22.00
102266,244,01,09,1986,01,-20.00
102267,244,01,09,1986,02,-20.00
102268,244,01,09,1986,03,-15.00
102269,244,01,09,1986,04,-15.00
102270,244,01,09,1986,05,-17.00
102271,244,01,09,1986,06,-15.00
102272,244,01,09,1986,07,-16.00
102273,244,01,09,1986,08,-17.00
102274,244,01,09,1986,09,-12.00
102275,244,01,09,1986,10,-8.00
102276,244,01,09,1986,11,-10.00
102277,244,01,09,1986,12,-17.00
102278,244,01,09,1986,13,-18.00
102279,244,01,09,1986,14,-19.00
102280,244,01,09,1986,15,-19.00
102281,244,01,09,1986,16,-18.00
102282,244,01,09,1986,17,-18.00
102283,244,01,09,1986,18,-16.00
102284,244,01,09,1986,19,-14.00
102285,244,01,09,1986,20,-14.00
102286,244,01,09,1986,21,-11.00
102287,244,01,09,1986,22,-9.00
102288,244,01,09,1986,23,-8.00
102289,245,02,09,1986,00,-12.00
102290,245,02,09,1986,01,-13.00
102291,245,02,09,1986,02,-16.00
102292,245,02,09,1986,03,-16.00
102293,245,02,09,1986,04,-17.00
102294,245,02,09,1986,05,-22.00
102295,245,02,09,1986,06,-22.00
102296,245,02,09,1986,07,-20.00
102297,245,02,09,1986,08,-18.00
102298,245,02,09,1986,09,-16.00
102299,245,02,09,1986,10,-16.00
102300,245,02,09,1986,11,-16.00
102301,245,02,09,1986,12,-19.00
102302,245,02,09,1986,13,-18.00
102303,245,02,09,1986,14,-18.00
102304,245,02,09,1986,15,-19.00
102305,245,02,09,1986,16,-21.00
102306,245,02,09,1986,17,-22.00
102307,245,02,09,1986,18,-21.00
102308,245,02,09,1986,19,-22.00
102309,245,02,09,1986,20,-21.00
102310,245,02,09,1986,21,-20.00
102311,245,02,09,1986,22,-19.00
102312,245,02,09,1986,23,-20.00
102313,246,03,09,1986,00,-19.00
102314,246,03,09,1986,01,-20.00
102315,246,03,09,1986,02,-21.00
102316,246,03,09,1986,03,-20.00
102317,246,03,09,1986,04,-14.00
102318,246,03,09,1986,05,-9.00
102319,246,03,09,1986,06,-6.00
102320,246,03,09,1986,07,-6.00
102321,246,03,09,1986,08,-8.00
102322,246,03,09,1986,09,-8.00
102323,246,03,09,1986,10,-8.00
102324,246,03,09,1986,11,-8.00
102325,246,03,09,1986,12,-8.00
102326,246,03,09,1986,13,-11.00
102327,246,03,09,1986,14,-11.00
102328,246,03,09,1986,15,-11.00
102329,246,03,09,1986,16,-11.00
102330,246,03,09,1986,17,-13.00
102331,246,03,09,1986,18,-12.00
102332,246,03,09,1986,19,-9.00
102333,246,03,09,1986,20,-7.00
102334,246,03,09,1986,21,-5.00
102335,246,03,09,1986,22,-11.00
102336,246,03,09,1986,23,-19.00
102337,247,04,09,1986,00,-24.00
102338,247,04,09,1986,01,-21.00
102339,247,04,09,1986,02,-21.00
102340,247,04,09,1986,03,-16.00
102341,247,04,09,1986,04,-14.00
102342,247,04,09,1986,05,-16.00
102343,247,04,09,1986,06,-13.00
102344,247,04,09,1986,07,-11.00
102345,247,04,09,1986,08,-13.00
102346,247,04,09,1986,09,-13.00
102347,247,04,09,1986,10,-11.00
102348,247,04,09,1986,11,-9.00
102349,247,04,09,1986,12,-6.00
102350,247,04,09,1986,13,-4.00
102351,247,04,09,1986,14,-3.00
102352,247,04,09,1986,15,-6.00
102353,247,04,09,1986,16,-6.00
102354,247,04,09,1986,17,-1.00
102355,247,04,09,1986,18,-5.00
102356,247,04,09,1986,19,-4.00
102357,247,04,09,1986,20,-7.00
102358,247,04,09,1986,21,-7.00
102359,247,04,09,1986,22,-11.00
102360,247,04,09,1986,23,-12.00
102361,248,05,09,1986,00,-14.00
102362,248,05,09,1986,01,-7.00
102363,248,05,09,1986,02,-2.00
102364,248,05,09,1986,03,-3.00
102365,248,05,09,1986,04,-6.00
102366,248,05,09,1986,05,-6.00
102367,248,05,09,1986,06,-5.00
102368,248,05,09,1986,07,-2.00
102369,248,05,09,1986,08,-1.00
102370,248,05,09,1986,09,0.00
102371,248,05,09,1986,10,2.00
102372,248,05,09,1986,11,3.00
102373,248,05,09,1986,12,2.00
